SKU,Name,DisplayName,Description,LocationCode,Thickness,RetailPrice,UOM,ProductType,ItemTypeCode,ItemColorCode,ItemProfileCode,VendorName,VendorItemNum
MD-0000007,CROWN MLD ALDER 2 1/4 417 TRAD,CROWN MLD ALDER 2 1/4 417 TRAD,CROWN MLD ALDER 2 1/4 417 TRAD,1,1,1.146666667,LF,MD,60700,809160,0,SPELLMAN,CC09A
MD-0000010,CROWN MLD  KG GEORGE 5X1 1/4,CROWN MLD  KG GEORGE 5X1 1/4,CROWN MLD  KG GEORGE 5X1 1/4,1,1,5.253333333,LF,MD,0,0,0,SPELLMAN,CC011A
MD-0000012,SCRIBE 1/4X1 1/4-RL ALDER,SCRIBE 1/4X1 1/4-RL ALDER,SCRIBE 1/4X1 1/4-RL ALDER,1,1,0.52,LF,MD,60800,809160,0,SPELLMAN,CC07A
MD-0000015,QUARTER RD 3/4 IN  ALDER,QUARTER RD 3/4 IN  ALDER,QUARTER RD 3/4 IN  ALDER,1,1,1.413333333,LF,MD,60900,809160,0,SPELLMAN,CC02A
MD-0000018,CASING FLUTE ALDER 3 1/2 515,CASING FLUTE ALDER 3 1/2 515,CASING FLUTE ALDER 3 1/2 515,1,1,1.76,LF,MD,60300,809160,0,SPELLMAN,CC01A
MD-0000022,OGEE EDGING 1 1/2 X 3/4 ALDER,OGEE EDGING 1 1/2 X 3/4 ALDER,OGEE EDGING 1 1/2 X 3/4 ALDER,1,1,0.88,LF,MD,60400,809160,0,SPELLMAN,CC06A
MD-0000025,BASE ALDER 3 1/4X1/2 WM633,BASE ALDER 3 1/4X1/2 WM633,BASE ALDER 3 1/4X1/2 WM633,1,1,1.586666667,LF,MD,60100,809160,0,SPELLMAN,CC05A
MD-0000028,BASE ALDER 4 1/4 SPANISH BASE,BASE ALDER 4 1/4 SPANISH,BASE ALDER 4 1/4 SPANISH,1,1,2.52,LF,MD,0,0,0,SPELLMAN,CC010A
MD-0000029,PLINTH BLK 3/4 X 3 1/2 X 6 ALD,PLINTH BLK 3/4 X 3 1/2 X 6 ALD,PLINTH BLK 3/4 X 3 1/2 X 6 ALD,1,1,5.266666667,LF,MD,0,0,0,CERMAK,12
MD-0000032,ROSETTE ALDER  3 1/2 7/8 A1/12,ROSETTE ALDER  3 1/2 7/8 A1/12,ROSETTE ALDER  3 1/2 7/8 A1/12,1,1,3.866666667,LF,MD,60200,809160,0,UKNOWN,0
MD-0000044,MLD ROPE 3/8 HR ALD,MLD ROPE 3/8 HR ALD,MLD ROPE 3/8 HR ALD,1,1,11.42666667,LF,MD,0,0,0,HARDWARERESOURCES,RMH38ALD-8
MD-0000045,MLD QTR ROUND HR ALD,MLD QTR ROUND HR ALD,MLD QTR ROUND HR ALD,1,1,11.28,LF,MD,0,0,0,HARDWARERESOURCES,34QTRALD-8
MD-0000046,MLD AVIANO LARGE,MLD AVIANO LARGE,MLD AVIANO LARGE,1,1,1.106666667,LF,MD,0,0,0,SPELLMAN,CCALA
MD-0000047,COLINA SMALL,COLINA SM,COLINA SM,1,1,1,LF,MD,0,0,0,SPELLMAN,0
MD-0000048,COLINA LARGE ,COLINA LG.,COLINA LG.,1,1,1.386666667,LF,MD,0,0,0,SPELLMAN,0
MD-0000049,COLINA APPLIED,COLINA APPLIED,COLINA APPLIED,1,1,0.6,LF,MD,0,0,0,SPELLMAN,CCASCA
MD-0000051,MLD AVIANO SMALL,MLD AVIANO SMALL,MLD AVIANO SMALL,1,1,0.7866666667,LF,MD,0,0,0,SPELLMAN,CCASA
MD-0000052,MLD AVIANO APPLIED,MLD AVIANO APPLIED,MLD AVIANO APPLIED,1,1,0.6933333333,LF,MD,0,0,0,SPELLMAN,CCAAA
MD-0000053,MLD FLORENCE LARGE,MLD FLORENCE LARGE,MLD FLORENCE LARGE,1,1,1.386666667,LF,MD,0,0,0,SPELLMAN,CCALF
MD-0000054,MLD FLORENCE SMALL,MLD FLORENCE SMALL,MLD FLORENCE SMALL,1,1,1.106666667,LF,MD,0,0,0,SPELLMAN,CCAFS
MD-0000055,MLD MILANO LARGE,MLD MILANO LARGE,MLD MILANO LARGE,1,1,1.106666667,LF,MD,0,0,0,SPELLMAN,CCAML
MD-0000056,PALERMO SMALL,PALERMO SM.,PALERMO SM.,1,1,1.106666667,LF,MD,0,0,0,SPELLMAN,CCASP
MD-0000057,PALERMO LARGE ,PALERMO LG.,PALERMO LG.,1,1,1.386666667,LF,MD,0,0,0,SPELLMAN,CCALP
MD-0000058,MLD MILANO SMALL,MLD MILANO SMALL,MLD MILANO SMALL,1,1,0.7866666667,LF,MD,0,0,0,SPELLMAN,CCASM
MD-0000059,MLD VERONA LARGE,MLD VERONA LARGE,MLD VERONA LARGE,1,1,1.106666667,LF,MD,0,0,0,SPELLMAN,CCALV
MD-0000060,MLD VERONA SMALL,MLD VERONA SMALL,MLD VERONA SMALL,1,1,0.7866666667,LF,MD,0,0,0,SPELLMAN,CCAVS
MD-0000065,4/4 CLEAR ALDER,4/4 ALDER,4/4 ALDER,1,1,3.24,LF,MD,0,0,0,SPELLMAN,4/4 ALDER
MD-0000066,MLD ROME LARGE,MLD ROME LARGE,MLD ROME LARGE,1,1,1.386666667,LF,MD,0,0,0,SPELLMAN,CCALR
MD-0000067,MLD ROME SMALL,MLD ROME SMALL,MLD ROME SMALL,1,1,1.106666667,LF,MD,0,0,0,SPELLMAN,CCASR
MD-0000068,Under Cab Round,Under Cab Round,Under Cab Round,1,1,0.7466666667,LF,MD,91000,809160,0,SPELLMAN,CCUCR
MD-0000069,Under Cab Square,Under Cab Square,Under Cab Square,1,1,0.7466666667,LF,MD,91100,809160,0,SPELLMAN,CCUCSQ
MD-0000070,Under Cab Ogee,Under Cab Ogee,Under Cab Ogee,1,1,0.7466666667,LF,MD,91200,809160,0,SPELLMAN,CCUCOG
MD-0000071,Valance 304,Valance 304,Valance 304,1,1,1,LF,MD,92000,809160,0,SPELLMAN,CCV304
MD-0000072,Valance Aviano,Valance Aviano,Valance Aviano,1,1,1,LF,MD,92100,809160,0,SPELLMAN,CCV Aviano
MD-0000073,Valance Milano,Valance Milano,Valance Milano,1,1,1.106666667,LF,MD,92200,809160,0,SPELLMAN,CCVMilano
MD-0000074,Valance Verona,Valance Verona,Valance Verona,1,1,1.106666667,LF,MD,92300,809160,0,SPELLMAN,CCVVerona
MD-0000075,MLD 4482 DRIFTWOOD H70V,MLD 4482 DRIFTWOOD H70V,MLD 4482 DRIFTWOOD H70V,1,1,1.853333333,LF,MD,0,0,0,OLON,H70V
MD-0000076,MLD 4482 EMBER H53V,MLD 4482 EMBER H53V,MLD 4482 EMBER H53V,1,1,1.853333333,LF,MD,0,0,0,OLON,H53V
MD-0000077,MLD 4482 LUXE H71V,MLD 4482 LUXE H71V,MLD 4482 LUXE H71V,1,1,1.853333333,LF,MD,0,0,0,OLON,H71V
MD-0000078,MLD 4482 MYSTIC H55V,MLD 4482 MYSTIC H55V,MLD 4482 MYSTIC H55V,1,1,1.853333333,LF,MD,0,0,0,OLON,H55V
MD-0000079,MLD 4482 SILVA H50V,MLD 4482 SILVA H50V,MLD 4482 SILVA H50V,1,1,1.853333333,LF,MD,0,0,0,OLON,H50V
MD-0000080,MLD 4482 ZAHARA H51V,MLD 4482 ZAHARA H51V,MLD 4482 ZAHARA H51V,1,1,1.853333333,LF,MD,0,0,0,OLON,H51V
PL-0000001,ANTIQUE WHITE PL POST,Antique White,ANTIQUE WHITE PL POST,1,1,63.656,GL,S,0,0,0,LOUIS,L-CAZ03584-1
PL-0000002,ALMOND PL POST,Almond,ALMOND PL POST,1,1,64.43466667,GL,S,0,0,0,LOUIS,L-CAZ03585-1
PL-0000003,Fog Grey  PL POST,Fog Grey,Fog Grey  PL POST,1,1,79.58933333,GL,S,0,0,0,LOUIS,L-CAZ02368-5
PL-0000004,LAMP BLK PL POST,Lamp Black,LAMP BLK PL POST,1,1,68.02666667,GL,S,0,0,0,LOUIS,L-CAZ00778-1
PL-0000005,Storm PL POST,Storm,Storm PL POST,1,1,101.6,GL,S,0,0,0,LOUIS,L_CAZ04429_1
PL-0000006,WHITE PL POST,Oxford White,WHITE PL POST,1,1,63.38933333,GL,S,0,0,0,LOUIS,L-CAZ03586-1
PL-0000007,Custom Match Pig Laq.,Custom Match Pig Laq.,Custom Match Pig Laq.,1,1,56.93866667,GL,S,0,0,0,LOUIS,0
PL-0000008,Custom Gray,Custom Gray,Custom Gray POST,1,1,,GL,S,0,0,0,LOUIS,L_CAZ04304_1
PL-0000009,Pepperdust,Pepperdust,Pepperdust POST,1,1,,GL,S,0,0,0,LOUIS,L_CAZ02642_1
PL-0000010,Willow Grey,Willow Grey,Willow Grey POST,1,1,,GL,S,0,0,0,LOUIS,L_CAZ04707-1
PM-0000001,Almond Paper 11300,ALMOND PAPER 3/8 G1,ALMOND PAPER 3/8 G1,1,0.375,14.43906,SF,PM,11300,190600,0,UKNOWN,0
PM-0000002,White Paper 11300,WHITE PAPER 3/8 G1,WHITE PAPER 3/8 G1,1,0.375,14.425,SF,PM,11300,190500,0,UKNOWN,0
PM-0000003,Almond Paper 12310,ALMOND PAPER 1/2 G2,ALMOND PAPER 1/2 G2,1,0.5,14.66672,SF,PM,12310,190600,0,UKNOWN,0
PM-0000004,White Paper 12310,WHITE  PAPER 1/2 G2,WHITE  PAPER 1/2 G2,1,0.5,14.591,SF,PM,12310,190500,0,LUMBER,0
PM-0000005,Absolute Acajou250,Absolute Acajou,Absolute Acajou250 1/4,1,0.25,18.275,SF,PM,20100,111000,0,SPELLMAN,0
PM-0000006,Afternoon Showers250,Afternoon Showers,AFTERNOON SHOWERS250 1/4,1,0.25,18.32,SF,PM,20100,111250,0,UKNOWN,0
PM-0000007,Alcove Walnut 20100,ALCOVE WALNUT250 1/4,ALCOVE WALNUT250 1/4,1,0.25,17.165,SF,PM,20100,111450,0,LUMBER,0
PM-0000008,Alive in Memphis 20100,ALIVE IN MEMPHIS250 1/4 G1,ALIVE IN MEMPHIS250 1/4 G1,1,0.25,18.443,SF,PM,20100,111480,0,UKNOWN,0
PM-0000012,Antique White250,Antique White,ANTIQUE WHITE250 1/4,1,0.25,14.875,SF,PM,20100,111580,0,LUMBER,0
PM-0000013,Apple Spice 20100,APPLE SPICE250 1/4,APPLE SPICE250 1/4,1,0.25,18.309,SF,PM,20100,111660,0,UKNOWN,0
PM-0000014,Arbor Myrtle250,Arbor Myrtle,ARBOR MYRTLE250 1/4,1,0.25,17.055,SF,PM,20100,111710,0,LUMBER,0
PM-0000015,Backwoods Sycamore 20100,BACKWOODS SYCAMORE250 1/4,BACKWOODS SYCAMORE250 1/4,1,0.25,17.095,SF,PM,20100,114050,0,LUMBER,0
PM-0000018,Birch 20100,BIRCH250 1/4,BIRCH250 1/4,1,0.25,17.518,SF,PM,20100,114350,0,UKNOWN,0
PM-0000019,Black250,Black,BLACK250 1/4,1,0.25,15.035,SF,PM,20100,114450,0,LUMBER,0
PM-0000020,Black 20200,BLACK G2S250 1/4,BLACK G2S250 1/4,1,0.25,14.975,SF,PM,20200,114450,0,UKNOWN,0
PM-0000021,Brittany Blue 20100,BRITTANY BLUE250 1/4,BRITTANY BLUE250 1/4,1,0.25,18.309,SF,PM,20100,114700,0,UKNOWN,0
PM-0000022,Brown Pearwood(Choc Pear)250,Brown Pearwood,BROWN PEARWOOD250 1/4,1,0.25,17,SF,PM,20100,115000,0,UKNOWN,0
PM-0000023,Butter Toffee 20100,BUTTER TOFFEE250 1/4,BUTTER TOFFEE250 1/4,1,0.25,18.14,SF,PM,20100,115500,0,UKNOWN,0
PM-0000024,Cabinet Almond 20100,Cabinet Almond,CABINET ALMOND250 1/4,1,0.25,14.87,SF,PM,20100,110200,0,SPELLMAN,0
PM-0000025,Caninet Almond FF 10205,Cabinet Almond,CABINET ALMOND FF250 1/4,1,0.25,16.948,SF,PM,10205,110200,0,UKNOWN,0
PM-0000026,Cabinet Oak 20100,CABINET OAK250 1/4,CABINET OAK250 1/4,1,0.25,17.175,SF,PM,20100,117010,0,LUMBER,0
PM-0000030,Castle Oak 20100,CASTLE OAK II250 1/4,CASTLE OAK II250 1/4,1,0.25,17.13,SF,PM,20100,117040,0,LUMBER,0
PM-0000032,Chocolate Malt 20100,CHOCOLATE MALT250 1/4,CHOCOLATE MALT250 1/4,1,0.25,17.14,SF,PM,20100,117317,0,UKNOWN,0
PM-0000033,Corporate Walnut 20100,CORPORATE WALNUT250 1/4,CORPORATE WALNUT250 1/4,1,0.25,18.441,SF,PM,20100,117600,0,UKNOWN,0
PM-0000034,Corretto Cherry 20100,CORRETTO CHERRY250 1/4,CORRETTO CHERRY250 1/4,1,0.25,18.135,SF,PM,20100,117670,0,UKNOWN,0
PM-0000035,Country Maple 20100,COUNTRY MAPLE250 1/4,COUNTRY MAPLE250 1/4,1,0.25,18.308,SF,PM,20100,117680,0,UKNOWN,0
PM-0000036,Crackle Crunch 20100,CRACKLE CRUNCH250 1/4,CRACKLE CRUNCH250 1/4,1,0.25,18.14,SF,PM,20100,117700,0,UKNOWN,0
PM-0000037,Custom Gray250,Custom Gray,CUSTOM GREY250 1/4,1,0.25,15.04093,SF,PM,20100,117850,0,UKNOWN,0
PM-0000040,Doeskin 20100,DOESKIN250 1/4,DOESKIN250 1/4,1,0.25,18.308,SF,PM,20100,120600,0,UKNOWN,0
PM-0000041,Dura White_Almond 10200,Dura wht_alm,DURA WHT_ALM250 1/4,1,0.25,14.45906,SF,PM,10200,191050,0,DURAPLAY,0
PM-0000043,Duraply White 10200,DURAPLY WHT250 1/4 G2S,DURAPLY WHT250 1/4 G2S,1,0.25,14.315,SF,PM,10200,191010,0,DURAPLAY,0
PM-0000044,Dusk to Dawn 20100,DUSK TO DAWN250 1/4,DUSK TO DAWN250 1/4,1,0.25,18.225,SF,PM,20100,120850,0,UKNOWN,0
PM-0000045,Ebony Sand250,Ebony Sand,EBONY SAND250 1/4,1,0.25,18.095,SF,PM,20100,123050,0,LUMBER,0
PM-0000046,Edgewood Sycamore 20100,EDGEWOOD SYCAMORE250 1/4,EDGEWOOD SYCAMORE250 1/4,1,0.25,17.235,SF,PM,20100,123150,0,UKNOWN,0
PM-0000047,English Oak 20100,ENGLISH OAK250 1/4,ENGLISH OAK250 1/4,1,0.25,17.14812,SF,PM,20100,123550,0,LUMBER,0
PM-0000048,Espresso Maple 20100,ESPRESSO MAPLE250 1/4,ESPRESSO MAPLE250 1/4,1,0.25,18.441,SF,PM,20100,123800,0,UKNOWN,0
PM-0000049,Evening Shade 20100,EVENING SHADE250 1/4,EVENING SHADE250 1/4,1,0.25,18.32,SF,PM,20100,123900,0,UKNOWN,0
PM-0000050,Exquisite Elm 20100,EXQUISITE ELM250 1/4,EXQUISITE ELM250 1/4,1,0.25,17.235,SF,PM,20100,308900,0,SPELLMAN,0
PM-0000052,Field Cherry 20100,FIELD CHERRY250 1/4,FIELD CHERRY250 1/4,1,0.25,18.309,SF,PM,20100,126350,0,UKNOWN,0
PM-0000053,First Light 20100,FIRST LIGHT250 1/4,FIRST LIGHT250 1/4,1,0.25,18.269,SF,PM,20100,126360,0,UKNOWN,0
PM-0000054,Fog Gray250,Fog Grey,FOG GRAY250 1/4,1,0.25,14.99,SF,PM,20100,126600,0,LUMBER,0
PM-0000055,Fusion Maple 20100,FUSION MAPLE250 1/4 G1S TF,FUSION MAPLE250 1/4 G1S TF,1,0.25,17.115,SF,PM,20100,126850,0,UKNOWN,0
PM-0000056,Glen Cherry 20100,GLEN CHERRY250 1/4,GLEN CHERRY250 1/4,1,0.25,17.235,SF,PM,20100,129450,0,LUMBER,0
PM-0000057,Gotta Havit 20100,GOTTA HAVIT250 1/4,GOTTA HAVIT250 1/4,1,0.25,17.135,SF,PM,20100,129640,0,UKNOWN,0
PM-0000058,Grand Cherry 20100,GRAND CHERRY250 1/4,GRAND CHERRY250 1/4,1,0.25,18.33796,SF,PM,20100,129700,0,LUMBER,0
PM-0000059,Gridlock in LA 20100,GRIDLOCK IN LA250 1/4,GRIDLOCK IN LA250 1/4,1,0.25,18.442,SF,PM,20100,129720,0,UKNOWN,0
PM-0000060,Grove Myrtle 20100,GROVE MYRTLE250 1/4,GROVE MYRTLE250 1/4,1,0.25,17.502,SF,PM,20100,129740,0,UKNOWN,0
PM-0000061,Gunstock Walnut250,Gunstock Walnut,GUNSTOCK WALNUT250 1/4,1,0.25,17.235,SF,PM,20100,129850,0,UKNOWN,0
PM-0000062,Hardrock Maple250,Hardrock Maple,HARDROCK MAPLE250 1/4,1,0.25,17.015,SF,PM,20100,132020,0,LUMBER,0
PM-0000065,Knotty Pine 20100,KNOTTY PINE250 1/4 TF,KNOTTY PINE250 1/4 TF,1,0.25,18.259,SF,PM,20100,141550,0,UKNOWN,0
PM-0000068,Latte Maple 20100,LATTE MAPLE250 1/4,LATTE MAPLE250 1/4,1,0.25,18.432,SF,PM,20100,144000,0,UKNOWN,0
PM-0000069,Mahogany250,MAHOGANY250 1/4,MAHOGANY250 1/4,1,0.25,17.2,SF,PM,20100,147010,0,LUMBER,0
PM-0000070,Mahogany Clove 20100,MAHOGANY CLOVE250 1/4,MAHOGANY CLOVE250 1/4,1,0.25,17.299,SF,PM,20100,147020,0,UKNOWN,0
PM-0000071,Mahogany Impression250,MAHOGANY IMPRESSION250 1/4,MAHOGANY IMPRESSION250 1/4,1,0.25,18.115,SF,PM,20100,147030,0,LUMBER,0
PM-0000074,Mocha Cherry250,Mocha Cherry,MOCHA CHERRY250 1/4,1,0.25,18.135,SF,PM,20100,147450,0,UKNOWN,0
PM-0000075,Molten Lava 20100,MOLTEN LAVA250 1/4,MOLTEN LAVA250 1/4,1,0.25,18.14,SF,PM,20100,147500,0,UKNOWN,0
PM-0000076,Morning Dew 20100,MORNING DEW250 1/4,MORNING DEW250 1/4,1,0.25,18.32,SF,PM,20100,147600,0,UKNOWN,0
PM-0000077,Mountainside Maple 20100,MOUNTAINSIDE MAPLE250 1/4,MOUNTAINSIDE MAPLE250 1/4,1,0.25,18.435,SF,PM,20100,147610,0,UKNOWN,0
PM-0000079,Natural Oak 20100,NATURAL OAK250 1/4 TF,NATURAL OAK250 1/4 TF,1,0.25,17.939,SF,PM,20100,150020,0,UKNOWN,0
PM-0000080,Negotaiting in Geneva 20100,Negotiating In Geneva,NEGOTAITING IN GENEVA250 1/4,1,0.25,18.54,SF,PM,20100,150200,0,UKNOWN,0
PM-0000081,New Oyster Grey 20100,NEW OYSTER GREY250 1/4,NEW OYSTER GREY250 1/4,1,0.25,18.165,SF,PM,20100,150210,0,UKNOWN,0
PM-0000082,Witchcraft250,Witchcraft,NIGHTFALL250 1/4 G1S,1,0.25,18.135,SF,PM,20100,150350,0,UKNOWN,0
PM-0000083,Noble Mahogany 20100,NOBLE MAHOGANY250 1/4,NOBLE MAHOGANY250 1/4,1,0.25,18.44187,SF,PM,20100,150600,0,UKNOWN,0
PM-0000084,Nutmeg Cherry250,Nutmeg Cherry,NUTMEG CHERRY250 1/4,1,0.25,15.235,SF,PM,20100,150850,0,LUMBER,0
PM-0000085,Opulent Olmo 20100,Opulent Olmo250 1/4,Opulent Olmo250 1/4,1,0.25,18.275,SF,PM,20100,152000,0,UKNOWN,0
PM-0000086,Oatmeal Cookie 20100,OATMEAL COOKIE250 1/4,OATMEAL COOKIE250 1/4,1,0.25,18.14,SF,PM,20100,151000,0,UKNOWN,0
PM-0000087,Oxford White,Oxford White,OXFORD WHITE250 G1S 1/4,1,0.25,14.79,SF,PM,20100,110100,0,UKNOWN,0
PM-0000088,Oxford White,Oxford White,OXFORD WHITE250 G2S 1/4,1,0.25,14.807,SF,PM,10200,110100,0,UKNOWN,0
PM-0000089,Oxford White,Oxford White,OXFORD WHITE FF250 1/4,1,0.25,14.948,SF,PM,10205,110100,0,SPELLMAN,0
PM-0000090,Peach Cobbler 20100,PEACH COBBLER250 1/4,PEACH COBBLER250 1/4,1,0.25,18.14,SF,PM,20100,155000,0,UKNOWN,0
PM-0000092,Pepperdust250,Pepperdust,PEPPERDUST250 1/4,1,0.25,15.05,SF,PM,20100,156260,0,UKNOWN,0
PM-0000093,Pralines n Cream 20100,PRALINES n CREAM250 1/4,PRALINES n CREAM250 1/4,1,0.25,18.14,SF,PM,20100,156670,0,UKNOWN,0
PM-0000094,Prism Blue 20100,PRISM BLUE250 1/4,PRISM BLUE250 1/4,1,0.25,18.565,SF,PM,20100,156710,0,UKNOWN,0
PM-0000095,Prism Green 20100,PRISM GREEN250 1/4,PRISM GREEN250 1/4,1,0.25,18.565,SF,PM,20100,156720,0,UKNOWN,0
PM-0000096,Prism Red 20100,PRISM RED250 1/4,PRISM RED250 1/4,1,0.25,18.565,SF,PM,20100,156730,0,UKNOWN,0
PM-0000097,Prism Yellow 20100,PRISM YELLOW250 1/4,PRISM YELLOW250 1/4,1,0.25,18.565,SF,PM,20100,156740,0,UKNOWN,0
PM-0000098,Pumice 20100,PUMICE250 1/4,PUMICE250 1/4,1,0.25,18.299,SF,PM,20100,156850,0,UKNOWN,0
PM-0000100,Riviera Maple 20100,RIVIERA MAPLE250 1/4,RIVIERA MAPLE250 1/4,1,0.25,18.095,SF,PM,20100,159350,0,LUMBER,0
PM-0000101,Running in Pamplona 20100,RUNNING IN PAMPLONA250 1/4,RUNNING IN PAMPLONA250 1/4,1,0.25,18.432,SF,PM,20100,159850,0,UKNOWN,0
PM-0000103,Samba in Rio 20100,SAMBA IN RIO250 1/4,SAMBA IN RIO250 1/4,1,0.25,18.565,SF,PM,20100,162040,0,UKNOWN,0
PM-0000104,Select Walnut250,Select Walnut,SELECT WALNUT250 1/4,1,0.25,18.235,SF,PM,20100,162210,0,UKNOWN,0
PM-0000105,Shadow Sawn 20100,SHADOW SAWN250 1/4,SHADOW SAWN250 1/4,1,0.25,17.2,SF,PM,20100,162213,0,SPELLMAN,0
PM-0000106,Silver Grey 20100,SILVER GREY250 1/4,SILVER GREY250 1/4,1,0.25,15.025,SF,PM,20100,162220,0,UKNOWN,0
PM-0000107,Sing the Chicago Blues 20100,SING THE CHIC BLUES250 1/4,SING THE CHIC BLUES250 1/4,1,0.25,18.431,SF,PM,20100,162230,0,UKNOWN,0
PM-0000108,Sipping Seattle Java 20100,SIPPING SEATTLE JAVA250 1/4,SIPPING SEATTLE JAVA250 1/4,1,0.25,18.431,SF,PM,20100,162240,0,UKNOWN,0
PM-0000110,Smoke Grey 20100,SMOKE GREY250 1/4,SMOKE GREY250 1/4,1,0.25,15.025,SF,PM,20100,162500,0,UKNOWN,0
PM-0000111,Smores 20100,SMORES250 1/4,SMORES250 1/4,1,0.25,18.14,SF,PM,20100,162520,0,UKNOWN,0
PM-0000113,Storm250,Storm,STORM250 1/4,1,0.25,17.14812,SF,PM,20100,162800,0,UKNOWN,0
PM-0000114,Streets of San Francisco 20100,STREETS OF SAN FRANC250 1/4,STREETS OF SAN FRANC250 1/4,1,0.25,18.431,SF,PM,20100,162810,0,UKNOWN,0
PM-0000115,Sunset 20100,SUNSET250 1/4,SUNSET250 1/4,1,0.25,15.135,SF,PM,20100,162860,0,UKNOWN,0
PM-0000116,Sunrise 20100,SUNRISE250 1/4,SUNRISE250 1/4,1,0.25,18.06,SF,PM,20100,162850,0,UKNOWN,0
PM-0000117,Surf 20100,SURF250 1/4 S568,SURF250 1/4 S568,1,0.25,18.299,SF,PM,20100,162870,0,UKNOWN,0
PM-0000118,Tea Party in Boston 20100,TEA PARTY IN BOSTON250 1/4,TEA PARTY IN BOSTON250 1/4,1,0.25,18.431,SF,PM,20100,165200,0,UKNOWN,0
PM-0000119,Thunderstorm 20100,THUNDERSTORM250 1/4,THUNDERSTORM250 1/4,1,0.25,18.325,SF,PM,20100,165325,0,UKNOWN,0
PM-0000120,Tiramisu 20100,TIRAMISU250 1/4,TIRAMISU250 1/4,1,0.25,18.14,SF,PM,20100,165337,0,UKNOWN,0
PM-0000121,Toasted Coconut 20100,TOASTED COCONUT250 1/4,TOASTED COCONUT250 1/4,1,0.25,18.14,SF,PM,20100,165580,0,UKNOWN,0
PM-0000122,Township Maple 20100,TOWNSHIP MAPLE250 1/4,TOWNSHIP MAPLE250 1/4,1,0.25,18.299,SF,PM,20100,165600,0,UKNOWN,0
PM-0000124,Twilight250,Twilight,TWILIGHT250 1/4,1,0.25,18.115,SF,PM,20100,165950,0,UKNOWN,0
PM-0000126,Vienna Cherry 20100,VIENNA CHERRY250 1/4,VIENNA CHERRY250 1/4,1,0.25,18.431,SF,PM,20100,171300,0,UKNOWN,0
PM-0000129,Wedding Cake 20100,WEDDING CAKE250 1/4,WEDDING CAKE250 1/4,1,0.25,18.14,SF,PM,20100,174090,0,UKNOWN,0
PM-0000131,Wild Cherry 20100,WILD CHERRY250,WILD CHERRY250 1/4,1,0.25,17.235,SF,PM,20100,174350,0,LUMBER,0
PM-0000132,Willow Grey250,Willow Grey,WILLOW GREY250 1/4,1,0.25,17.058,SF,PM,20100,174360,0,UKNOWN,0
PM-0000133,Windsor Mahogany 20100,WINDSOR MAHOGANY250 1/4,WINDSOR MAHOGANY250 1/4,1,0.25,18.125,SF,PM,20100,174362,0,LUMBER,0
PM-0000134,Woodland Birch 20100,WOODLAND BIRCH250 1/4,WOODLAND BIRCH250 1/4,1,0.25,18.145,SF,PM,20100,174600,0,UKNOWN,0
PM-0000135,Looks Likatre250,Looks Likatre,Looks Likatre250 1/4,1,0.25,17.275,SF,PM,20100,123060,0,UKNOWN,0
PM-0000136,Appears Likatre 20100,Appears Likatre250 1/4,Appears Likatre250 1/4,1,0.25,18.275,SF,PM,20100,123061,0,UKNOWN,0
PM-0000137,Seems Likatre 20100,Seems Likatre250 1/4,Seems Likatre250 1/4,1,0.25,18.275,SF,PM,20100,123062,0,UKNOWN,0
PM-0000138,Leave Likatre 20100,Leave Likatre250 1/4,Leave Likatre250 1/4,1,0.25,18.275,SF,PM,20100,123063,0,UKNOWN,0
PM-0000139,Trytoo Savatre250,Trytoo Savatre,Trytoo Savatre250 1/4,1,0.25,18.19594,SF,PM,20100,123064,0,UKNOWN,0
PM-0000140,Aimtoo Savatre 20100,Aimtoo Savatre250 1/4,Aimtoo Savatre250 1/4,1,0.25,18.15,SF,PM,20100,123065,0,UKNOWN,0
PM-0000141,Iwantoo Savatre 20100,Iwantoo Savatre250 1/4,Iwantoo Savatre250 1/4,1,0.25,18.275,SF,PM,20100,123066,0,UKNOWN,0
PM-0000142,Opto Printatre 20100,Opto Printatre250 1/4,Opto Printatre250 1/4,1,0.25,18.275,SF,PM,20100,123067,0,UKNOWN,0
PM-0000143,Electo Printatre 20100,Electo Printatre250 1/4,Electo Printatre250 1/4,1,0.25,18.275,SF,PM,20100,123068,0,UKNOWN,0
PM-0000144,Chusto Printatre 20100,Chusto Printatre250 1/4,Chusto Printatre250 1/4,1,0.25,18.275,SF,PM,20100,123069,0,UKNOWN,0
PM-0000145,TL Absolute Acajou250,TL Absolute Acajou,TL Absolute Acajou250 1/4,1,0.25,19.43,SF,PM,20150,165350,0,UKNOWN,0
PM-0000146,TL Aimtoo Savatre 20150,TL Aimtoo Savatre250 1/4,TL Aimtoo Savatre250 1/4,1,0.25,19.406,SF,PM,20150,165351,0,UKNOWN,0
PM-0000147,TL Black 20150,TL Black,TL Black250 1/4,1,0.25,19.1875,SF,PM,20150,165352,0,UKNOWN,0
PM-0000148,TL Dusk to Dawn 20150,TL DUSK TO DAWN250 1/4,TL DUSK TO DAWN250 1/4,1,0.25,19.1875,SF,PM,20150,165395,0,SPELLMAN,0
PM-0000149,TL Exquisite Elm 20150,TL Exquisite Elm250 1/4,TL Exquisite Elm250 1/4,1,0.25,19.406,SF,PM,20150,165353,0,UKNOWN,0
