SKU,Name,DisplayName,Description,Thickness,RetailPrice,UOF,ProductType,ItemTypeCode,ItemColorCode,ItemProfileCode,VendorName,VendorItemNum
PM-0000458,Vienna Cherry 15200,Vienna Cherry,VIENNA CHERRY 3/4,0.75,18.603,SF,PM,15200,171300,0,UKNOWN,0
PM-0000460,Waltzing in Vienna 15200,WALTZING IN VIENNA 3/4,WALTZING IN VIENNA 3/4,0.75,18.622,SF,PM,15200,174010,0,LUMBER,0
PM-0000461,Wedding Cake 15200,Wedding Cake,WEDDING CAKE 3/4,0.75,18.365,SF,PM,15200,174090,0,UKNOWN,0
PM-0000462,Wild Cherry 15200,Wild Cherry,WILD CHERRY 3/4,0.75,17.366,SF,PM,15200,174350,0,LUMBER,0
PM-0000463,Willow Grey 15200,Willow Grey,WILLOW GREY 3/4,0.75,17.337,SF,PM,15200,174360,0,LUMBER,0
PM-0000464,Windsor Mahogany 15200,Windsor Mahogany,WINDSOR MAHOGANY 3/4,0.75,18.509,SF,PM,15200,174362,0,LUMBER,0
PM-0000465,Woodland Birch 15200,Woodland Birch,WOODLAND BIRCH 3/4,0.75,18.417,SF,PM,15200,174600,0,LUMBER,0
PM-0000475,Oxford White 1in 18200,Oxford White,OXFORD WHITE 1in TF,1,15.45,SF,PM,18200,110100,0,UKNOWN,0
PM-0000476,Oxford White 1in 18201,Oxford White,OXFORD WHITE  1IN  4 X 10,1,15.481,SF,PM,18201,110100,0,SPELLMAN,0
PM-0000478,Dura White 1in 18200,White,DURA WHITE 1in G2S,1,14.69,SF,PM,18200,191010,0,DURAPLAY,0
PM-0000482,Looks Likatre 15200,Looks Likatre,Looks Likatre 3/4,0.75,17.422,SF,PM,15200,123060,0,UKNOWN,0
PM-0000483,Appears likatre 15200,Appears Likatre,Appears likatre 3/4,0.75,18.422,SF,PM,15200,123061,0,UKNOWN,0
PM-0000484,Seems Likatre 15200,Seems Likatre,Seems Likatre 3/4,0.75,18.422,SF,PM,15200,123062,0,UKNOWN,0
PM-0000485,Leave Likatre 15200,Leave Likatre,Leave Likatre 3/4,0.75,18.422,SF,PM,15200,123063,0,UKNOWN,0
PM-0000486,Trytoo Savatre 15200,Trytoo Savatre,Trytoo Savatre 3/4,0.75,18.422,SF,PM,15200,123064,0,UKNOWN,0
PM-0000487,Aimtoo Savatre 15200,Aimtoo Savatre,Aimtoo Savatre 3/4,0.75,18.422,SF,PM,15200,123065,0,UKNOWN,0
PM-0000488,Iwantoo Savatre 15200,Iwantoo Savatre,Iwantoo Savatre 3/4,0.75,18.422,SF,PM,15200,123066,0,UKNOWN,0
PM-0000489,Opto Printatre 15200,Opto Printatre,Opto Printatre 3/4,0.75,18.422,SF,PM,15200,123067,0,UKNOWN,0
PM-0000490,Electo Printatre 15200,Electo Printatre,Electo Printatre 3/4,0.75,18.422,SF,PM,15200,123068,0,UKNOWN,0
PM-0000491,Chusto Printatre 15200,Chusto Printatre 3/4,Chusto Printatre 3/4,0.75,18.422,SF,PM,15200,123069,0,UKNOWN,0
PM-0000492,Electo Printatre 15225,Electo Printatre,Electo Printatre 3/4 4 x 10,0.75,18.667,SF,PM,15225,123068,0,SPELLMAN,0
PM-0000493,LOOKS LIKATRE 15225,Looks Likatre,LOOKS LIKATRE 3/4 4 X 10,0.75,18.667,SF,PM,15225,123060,0,SPELLMAN,0
PM-0000494,TL Absolute Acajou 15150,TL Absolute Acajou,TL Absolute Acajou 3/4,0.75,19.594,SF,PM,15150,165350,0,UKNOWN,0
PM-0000495,TL Aimtoo Savatre 15150,TL Aimtoo Savatre,TL Aimtoo Savatre 3/4,0.75,19.594,SF,PM,15150,165351,0,UKNOWN,0
PM-0000496,TL Black 15150,TL Black,TL Black 3/4,0.75,19.141,SF,PM,15150,165352,0,UKNOWN,0
PM-0000497,TL Exquisite Elm 15150,TL Exquisite Elm,TL Exquisite Elm 3/4,0.75,19.594,SF,PM,15150,165353,0,UKNOWN,0
PM-0000498,TL Looks Likatre 15150,TL Looks Likatre,TL Looks Likatre 3/4,0.75,19.594,SF,PM,15150,165354,0,UKNOWN,0
PM-0000499,TL Opto Printatre 15150,TL Opto Printatre,TL Opto Printatre 3/4,0.75,19.594,SF,PM,15150,165355,0,UKNOWN,0
PM-0000500,TL Opulent Olmo 15150,TL Opulent Olmo,TL Opulent Olmo 3/4,0.75,19.594,SF,PM,15150,165356,0,UKNOWN,0
PM-0000501,TL Oxford White 15150,TL Oxford White,TL Oxford White 3/4,0.75,18.878,SF,PM,15150,165357,0,UKNOWN,0
PM-0000502,TL Trytoo Savatre 15150,TL Trytoo Savatre,TL Trytoo Savatre 3/4,0.75,19.594,SF,PM,15150,165358,0,UKNOWN,0
PM-0000503,TL Seems Likatre 15150,TL Seems Likatre,TL Seems Likatre 3/4,0.75,19.594,SF,PM,15150,165359,0,SPELLMAN,0
PM-0000504,TL Kona Blend 15150,TL Kona Blend,TL KONA BLEND 3/4,0.75,19.7,SF,PM,15150,165360,0,SPELLMAN,0
PM-0000505,TL Brown Pearwood 15150,TL Brown Pearwood,TL Brown Pearwood 3/4,0.75,19.7,SF,PM,15150,165380,0,SPELLMAN,0
PM-0000506,TL Chocolate Malt 15150,TL Chocolate Malt,TL Chocolate Malt 3/4,0.75,19.7,SF,PM,15150,165387,0,SPELLMAN,0
PM-0000507,TL Dusk to Dawn 15150,TL Dusk to Dawn,TL DUSK TO DAWN 3/4,0.75,19.573,SF,PM,15150,165395,0,SPELLMAN,0
PM-0000508,TL Select Walnut 15150,TL Select Walnut,TL SELECT WALNUT 3/4,0.75,19.573,SF,PM,15150,165450,0,SPELLMAN,0
PM-0000509,TL LeaveLikatre 15150,TL Leave Likatre,TL LeaveLikatre 3/4,0.75,19.594,SF,PM,15150,165400,0,SPELLMAN,0
PM-0000510,TL Leave Likatre 15240,TL Leave Likatre,TL Leave Likatre 3/4  4 x 10,0.75,19.72,SF,PM,15240,165400,0,SPELLMAN,0
PM-0000511,TL Looks Likatre 15240,TL Looks Likatre,TL Looks Likatre 3/4  4 x 10,0.75,19.72,SF,PM,15240,165354,0,SPELLMAN,0
PM-0000512,TL Nightfall 15150,TL Witchcraft,TL Nightfall 3/4,0.75,19.594,SF,PM,15150,165500,0,SPELLMAN,0
VM-0000001,Alder Veneer_White 15810,ALD VEN_WHT  3/4,ALD VEN_WHT  3/4,0.75,20.22,SF,VM,0,808112,15900,SPELLMAN,0
VM-0000002,Alder Veneer_Almond 15810,ALD VEN_ALM 3/4,ALD VEN_ALM 3/4,0.75,20.07,SF,VM,0,808114,15900,SPELLMAN,0
VM-0000003,Alder Veneer_Hardrock Maple 15810,ALD VEN_HRDROCK MPL  3/4,ALD VEN_HRDROCK MPL  3/4,0.75,20.36,SF,VM,0,808116,15900,SPELLMAN,0
VN-0000001,Alder Clear Veneer 15800,ALDER CLEAR VEN 1/4 G1S MDF,ALDER CLEAR VEN 1/4 G1S MDF,0.25,19.463,SF,VN,0,808110,20800,UKNOWN,0
VN-0000002,Alder Clear Veneer 20800,ALDER CLEAR VEN 1/4 G2S MDF,ALDER CLEAR VEN 1/4 G2S MDF,0.25,19.933,SF,VN,0,808110,20850,LUMBER,0
VN-0000003,Alder Knotty Veneer 20800,ALDER KNOTTY VEN 1/4 G1S MDF,ALDER KNOTTY VEN 1/4 G1S MDF,0.25,19.463,SF,VN,0,808120,20800,UKNOWN,0
VN-0000005,Cedar Aromatic Veneer,CEDAR AROMATIC  VEN 1/4 G1,CEDAR AROMATIC  VEN 1/4 G1,0.25,18.96,SF,VN,0,808170,30500,AMHARDWOODS,0
VN-0000006,Cherry Veneer 20800,CHERRY VENEER 1/4  G1S,CHERRY VENEER 1/4  G1S,0.25,20.1,SF,VN,0,808180,20800,UKNOWN,0
VN-0000007,Hickory Veneer 20800,HICKORY VENEER 1/4 G1,HICKORY VENEER 1/4 G1,0.25,19.689,SF,VN,0,808200,20800,UKNOWN,0
VN-0000008,Maple Veneer 20800,MAPLE VENEER 1/4 G1S,MAPLE VENEER 1/4 G1S,0.25,19.912,SF,VN,0,808470,20800,LUMBER,0
VN-0000009,Mahogany Veneer 20800,MAHOGANY_VN250 1/4,MAHOGANY_VN250 1/4,0.25,19.912,SF,VN,0,808400,20800,UKNOWN,0
VN-0000010,Red Oak Veneer 20800,OAK RED VENEER 1/4,OAK RED VENEER 1/4,0.25,19.248,SF,VN,0,808530,20800,LUMBER,0
VN-0000011,White Oak Veneer 20800,OAK WHITE VEN PS A1 G2 1/4,OAK WHITE VEN PS A1 G2 1/4,0.25,19.113,SF,VN,0,808540,20800,UKNOWN,0
VN-0000014,Alder Clear Veneer 15811,ALDER CLR VN 3/4 AA PS PB BM2,ALDER CLR VN 3/4 AA PS PB BM2,0.75,20.311,SF,VN,0,808110,15811,SPELLMAN,0
VN-0000015,Alder Clear Veneer 15810,ALDER CLR VN 3/4 A1 PS  PB BM2,ALDER CLR VN 3/4 A1 PS  PB BM2,0.75,20.2,SF,VN,0,808110,15810,SPELLMAN,ALOPAB
VN-0000017,Alder Veneer 15815,ALDER VENEER 4x10 3/4,ALDER VENEER 4x10 3/4,0.75,20.885,SF,VN,0,808110,15815,UKNOWN,0
VN-0000018,Alder Veneer 35050,ALDER VEN 3/4 A1 PS CLA PLY,ALDER VEN 3/4 A1 PS CLA PLY,0.75,20.5,SF,VN,0,808110,35050,UKNOWN,0
VN-0000021,Alder Knotty Veneer 15810,ALDER KNOTTY VENEER CC 3/4,ALDER KNOTTY VENEER CC 3/4,0.75,19.493,SF,VN,0,808120,15800,UKNOWN,0
VN-0000023,Pine Veneer 15810,PINE VENEER PBI G2S 3/4,PINE VENEER PBI G2S 3/4,0.75,20.4,SF,VN,0,809532,25005,SPELLMAN,0
VN-0000024,Pine Veneer 20850,PINE VENEER MDF G2S 1/4,PINE VENEER MDF G2S 1/4,0.25,20.12,SF,VN,0,809532,20800,SPELLMAN,0
VN-0000028,Cherry Veneer 15810,CHERRY VENEER 3/4 A-1 PBC,CHERRY VENEER 3/4 A-1 PBC,0.75,20.263,SF,VN,0,808180,15810,UKNOWN,0
VN-0000029,Cherry Veneer 25900,CHERRY VENEER 3/4 MDFC,CHERRY VENEER 3/4 MDFC,0.75,20.369,SF,VN,0,808180,25900,UKNOWN,0
VN-0000030,Hickory Veneer 25900,HICKORY VENEER 3/4 B-2 MDFC,HICKORY VENEER 3/4 B-2 MDFC,0.75,20.369,SF,VN,0,808200,15810,UKNOWN,0
VN-0000031,Mahogany Veneer 15810,MAHOGANY VENEER 3/4 A-1 PBC,MAHOGANY VENEER 3/4 A-1 PBC,0.75,20.234,SF,VN,0,808400,15810,UKNOWN,0
VN-0000033,Maple Veneer 15810,MAPLE VENEER WH PS 3/4  A1 G2,MAPLE VENEER WH PS 3/4  A1 G2,0.75,20.11,SF,VN,0,808475,15900,LUMBER,0
VN-0000034,Maple Veneer 35050,MAPLE VENEER PLY C  PS 3/4  A1,MAPLE VENEER PLY C  PS 3/4  A1,0.75,20.212,SF,VN,0,808470,35050,UKNOWN,0
VN-0000035,Maple White Veneer 15810,MAPLE WHTE VEN FF 3/4 PB A1 G2,MAPLE WHTE VEN FF 3/4 PB A1 G2,0.75,20.36,SF,VN,0,808470,15810,UKNOWN,0
VN-0000036,Maple Veneer 15811,MAPLE VN 3/4 PB AA,MAPLE VN 3/4 PB AA,0.75,20,SF,VN,0,808470,15811,UKNOWN,0
VN-0000037,Pine Knotty Veneer 25900,PINE KNOTTY VEN B-2 MDF 3/4,PINE KNOTTY VEN B-2 MDF 3/4,0.75,19.523,SF,VN,0,809130,25000,UKNOWN,0
VN-0000039,Red Oak Veneer 15810,Red Oak Veneer 3/4  AA PB,Red Oak Veneer 3/4  AA PB,0.75,19.415,SF,VN,0,808530,15811,UKNOWN,0
VN-0000041,Oak Red Veneer 35050,OAK RED  VEN 3/4 A1 PS CLA PLY,OAK RED  VEN 3/4 A1 PS CLA PLY,0.75,19.464,SF,VN,0,808530,35050,UKNOWN,0
VN-0000042,Red Oak Veneer_White Mel 15900,RED OAK_WHT VENEER 3/4,RED OAK_WHT VENEER 3/4,0.75,19.669,SF,VN,0,809140,15200,LUMBER,0
VN-0000044,Walnut Veneer 15810,WALNUT VENEER 3/4,WALNUT VENEER 3/4,0.75,20.84,SF,VN,0,808550,15200,UKNOWN,0
RE-0000001,RE Almond 1040,RE ALMOND 1 15/16 K084/9-030,RE ALMOND 1 15/16 K084/9-030,0.018,0.12,LF,RE,1030,0,1010,UKNOWN,0
RE-0000008,RE English Oak 1040,RE ENGLISH OAK 1 15/16,RE ENGLISH OAK 1 15/16,0.018,0.194,LF,RE,1030,123550,1010,UKNOWN,0
RE-0000010,RE Nutmeg Cherry 1040,RE NUTME CHR 1 15/16 K372/16-030,RE NUTME CHR 1 15/16 K372/16-030,0.018,0.187,LF,RE,1030,150850,1010,UKNOWN,0
RE-0000011,RE Gotta Havit 1040,RE GOTTA HAVIT  1 15/16,RE GOTTA HAVIT  1 15/16,0.018,0.224,LF,RE,1030,129640,1010,UKNOWN,0
RE-0000012,RE Mocha Cherry 1040,RE MOCHA CHERRY 1 15/16,RE MOCHA CHERRY 1 15/16,0.018,0.102,LF,RE,1030,147450,1010,UKNOWN,0
RE-0000013,RE Arbor Myrtle 1040,RE ARBO MYRTL 1 15/16,RE ARBO MYRTL 1 15/16,0.018,0.187,LF,RE,1030,111710,1010,UKNOWN,0
RE-0000014,RE Black 1040,RE BLACK 1 15/16 K085/5-030,RE BLACK 1 15/16 K085/5-030,0.018,0.187,LF,RE,1030,114450,1010,UKNOWN,0
RE-0000015,RE Brown Pearwood 1040,RE BROWN PEARWOOD 1 15/16,RE BROWN PEARWOOD 1 15/16,0.018,0.141,LF,RE,1030,115000,1010,UKNOWN,0
RE-0000016,RE Cabinet Almond 1040,RE CABINET ALMOND 1 15/16 Olon Tape,RE CABINET ALMOND 1 15/16 Olon Tape,0.018,0.187,LF,RE,1030,110200,1010,UKNOWN,0
RE-0000017,RE Polar White Olon Tape  ( OX White ) 1040,RE POLAR WHITE  1  15/16 Olon Tape  ( OX White ),RE POLAR WHITE  1  15/16 Olon Tape  ( OX White ),0.018,0.145,LF,RE,1030,156800,1010,UKNOWN,0
WB-0000001,EURO 24/7 DBL  ALMOND,EURO 24/7 DBL  ALMOND,EURO 24/7 DBL  ALMOND,1,1139,EA,WB,0,0,0,SICO,5690T.ENNC.ALAL
WB-0000002,EURO 24/7 DBL BLACK,EURO 24/7 DBL BLACK,EURO 24/7 DBL BLACK,1,1139,EA,WB,0,0,0,SICO,5690T.ENNC.BLBL
WB-0000003,EURO 24/7 DBL  PUTTY,EURO 24/7 DBL  PUTTY,EURO 24/7 DBL  PUTTY,1,1139,EA,WB,0,0,0,SICO,5690T.ENNC.PTPT
WB-0000004,EURO 24/7 DBL  SAND,EURO 24/7 DBL  SAND,EURO 24/7 DBL  SAND,1,1139,EA,WB,0,0,0,SICO,5690T.ENNC.SASA
WB-0000005,EURO 24/7 DBL  TERRA COTTA,EURO 24/7 DBL  TERRA COTTA,EURO 24/7 DBL  TERRA COTTA,1,1139,EA,WB,0,0,0,SICO,5690T.ENNC.TCTC
WB-0000006,EURO 24/7 DBL  WHITE,EURO 24/7 DBL  WHITE,EURO 24/7 DBL  WHITE,1,1139,EA,WB,0,0,0,SICO,5690T.ENNC.WHWH
WB-0000007,EURO 24/7 DBL XL ALMOND,EURO 24/7 DBL XL ALMOND,EURO 24/7 DBL XL ALMOND,1,1146.933,EA,WB,0,0,0,SICO,5695T.ENNC.ALAL
WB-0000008,EURO 24/7 DBL XL BLACK,EURO 24/7 DBL XL BLACK,EURO 24/7 DBL XL BLACK,1,1146.933,EA,WB,0,0,0,SICO,5695T.ENNC.BLBL
WB-0000009,EURO 24/7 DBL XL PUTTY,EURO 24/7 DBL XL PUTTY,EURO 24/7 DBL XL PUTTY,1,1146.933,EA,WB,0,0,0,SICO,5695T.ENNC.PTPT
WB-0000010,EURO 24/7 DBL XL SAND,EURO 24/7 DBL XL SAND,EURO 24/7 DBL XL SAND,1,1146.933,EA,WB,0,0,0,SICO,5695T.ENNC.SASA
WB-0000011,EURO 24/7 DBL XL TERRA COTTA,EURO 24/7 DBL XL TERRA COTTA,EURO 24/7 DBL XL TERRA COTTA,1,1146.933,EA,WB,0,0,0,SICO,5695T.ENNC.TCTC
WB-0000012,EURO 24/7 DBL XL WHITE,EURO 24/7 DBL XL WHITE,EURO 24/7 DBL XL WHITE,1,1146.933,EA,WB,0,0,0,SICO,5695T.ENNC.WHWH
WB-0000013,EURO 24/7 QUEEN ALMOND,EURO 24/7 QUEEN ALMOND,EURO 24/7 QUEEN ALMOND,1,1214.933,EA,WB,0,0,0,SICO,6395T.ENNC.ALAL
WB-0000014,EURO 24/7 QUEEN BLACK,EURO 24/7 QUEEN BLACK,EURO 24/7 QUEEN BLACK,1,1214.933,EA,WB,0,0,0,SICO,6395T-ENNC-BLBL
WB-0000015,EURO 24/7 QUEEN PUTTY,EURO 24/7 QUEEN PUTTY,EURO 24/7 QUEEN PUTTY,1,1214.933,EA,WB,0,0,0,SICO,6395T.ENNC.PTPT
WB-0000016,EURO 24/7 QUEEN SAND,EURO 24/7 QUEEN SAND,EURO 24/7 QUEEN SAND,1,1214.933,EA,WB,0,0,0,SICO,6395T.ENNC.SASA
WB-0000017,EURO 24/7 QUEEN TERRA COTTA,EURO 24/7 QUEEN TERRA COTTA,EURO 24/7 QUEEN TERRA COTTA,1,1214.933,EA,WB,0,0,0,SICO,6395T.ENNC.TCTC
WB-0000018,EURO 24/7 QUEEN WHITE,EURO 24/7 QUEEN WHITE,EURO 24/7 QUEEN WHITE,1,1214.933,EA,WB,0,0,0,SICO,6395T.ENNC.WHWH
WB-0000019,EURO TWIN ALMOND,EURO TWIN ALMOND,EURO TWIN ALMOND,1,1214.933,EA,WB,0,0,0,SICO,4182.ENNC.ALAL
WB-0000020,EURO TWIN BLACK,EURO TWIN BLACK,EURO TWIN BLACK,1,1139,EA,WB,0,0,0,SICO,4182.ENNC.BLBL
WB-0000021,EURO TWIN PUTTY,EURO TWIN PUTTY,EURO TWIN PUTTY,1,1139,EA,WB,0,0,0,SICO,4182.ENNC.PTPT
WB-0000022,EURO TWIN SAND,EURO TWIN SAND,EURO TWIN SAND,1,1139,EA,WB,0,0,0,SICO,4182.ENNC.SASA
WB-0000023,EURO TWIN TERRA COTTA,EURO TWIN TERRA COTTA,EURO TWIN TERRA COTTA,1,1139,EA,WB,0,0,0,SICO,4182.ENNC.TCTC
WB-0000024,EURO TWIN WHITE ,EURO TWIN WHITE ,EURO TWIN WHITE ,1,1139,EA,WB,0,0,0,SICO,4182.ENNC.WHWH
WB-0000025,EURO DBL ALMOND,EURO DBL ALMOND,EURO DBL ALMOND,1,1146.933,EA,WB,0,0,0,SICO,5682.ENNC.ALAL
WB-0000026,EURO DBL  BLACK,EURO DBL  BLACK,EURO DBL  BLACK,1,1207,EA,WB,0,0,0,SICO,5682.ENNC.BLBL
WB-0000027,EURO DBL PUTTY,EURO DBL PUTTY,EURO DBL PUTTY,1,1146.933,EA,WB,0,0,0,SICO,5682.ENNC.PTPT
WB-0000028,EURO DBL SAND,EURO DBL SAND,EURO DBL SAND,1,1146.933,EA,WB,0,0,0,SICO,5682.ENNC.SASA
WB-0000029,EURO DBL TERRA COTTA,EURO DBL TERRA COTTA,EURO DBL TERRA COTTA,1,1146.933,EA,WB,0,0,0,SICO,5682.ENNC.TCTC
WB-0000030,EURO DBL  WHITE,EURO DBL  WHITE,EURO DBL  WHITE,1,1146.933,EA,WB,0,0,0,SICO,5682.ENNC.WHWH
WB-0000031,EURO QUEEN ALMOND,EURO QUEEN ALMOND,EURO QUEEN ALMOND,1,1214.933,EA,WB,0,0,0,SICO,6387.ENNC.ALAL
WB-0000032,EURO QUEEN  BLACK,EURO QUEEN  BLACK,EURO QUEEN  BLACK,1,1214.933,EA,WB,0,0,0,SICO,6387.ENNC.BLBL
WB-0000033,EURO QUEEN PUTTY,EURO QUEEN PUTTY,EURO QUEEN PUTTY,1,1214.933,EA,WB,0,0,0,SICO,6387.ENNC.PTPT
WB-0000034,EURO QUEEN SAND,EURO QUEEN SAND,EURO QUEEN SAND,1,1214.933,EA,WB,0,0,0,SICO,6387.ENNC.SASA
WB-0000035,EURO QUEEN TERRA COTTA,EURO QUEEN TERRA COTTA,EURO QUEEN TERRA COTTA,1,1214.933,EA,WB,0,0,0,SICO,6387.ENNC.TCTC
WB-0000036,EURO QUEEN WHITE,EURO QUEEN WHITE,EURO QUEEN WHITE,1,1214.933,EA,WB,0,0,0,SICO,6387.ENNC.WHWH
WB-0000037,RM MAKER TWIN ALMOND,RM MAKER TWIN ALMOND,RM MAKER TWIN ALMOND,1,1192.267,EA,WB,0,0,0,SICO,4187.RNNC.ALAL
WB-0000038,RM MAKER TWIN BLACK,RM MAKER TWIN BLACK,RM MAKER TWIN BLACK,1,1192.267,EA,WB,0,0,0,SICO,4187.RNNC.BLBL
WB-0000039,RM MAKER TWIN PUTTY,RM MAKER TWIN PUTTY,RM MAKER TWIN PUTTY,1,1192.267,EA,WB,0,0,0,SICO,4187.RNNC.PTPT
WB-0000040,RM  MAKER TWIN SAND,RM  MAKER TWIN SAND,RM  MAKER TWIN SAND,1,1192.267,EA,WB,0,0,0,SICO,4187.RNNC.SASA
WB-0000041,RM MAKER TWIN TERRA COTTA,RM MAKER TWIN TERRA COTTA,RM MAKER TWIN TERRA COTTA,1,1192.267,EA,WB,0,0,0,SICO,4187.RNNC.TCTC
WB-0000042,RM MAKER TWIN WHITE ,RM MAKER TWIN WHITE ,RM MAKER TWIN WHITE ,1,1192.267,EA,WB,0,0,0,SICO,4187.RNNC.WHWH
WB-0000043,RM MAKER TWIN XL ALMOND,RM MAKER TWIN XL ALMOND,RM MAKER TWIN XL ALMOND,1,1208.133,EA,WB,0,0,0,SICO,4192.RNNC.ALAL
WB-0000044,RM MAKER TWIN XL BLACK,RM MAKER TWIN XL BLACK,RM MAKER TWIN XL BLACK,1,1208.133,EA,WB,0,0,0,SICO,4192.RNNC.BLBL
WB-0000045,RM MAKER TWIN XL PUTTY,RM MAKER TWIN XL PUTTY,RM MAKER TWIN XL PUTTY,1,1208.133,EA,WB,0,0,0,SICO,4192.RNNC.PTPT
WB-0000046,RM MAKER TWIN XL SAND,RM MAKER TWIN XL SAND,RM MAKER TWIN XL SAND,1,1208.133,EA,WB,0,0,0,SICO,4192.RNNC.SASA
WB-0000047,RM MAKER TWIN XL TERRA COTTA,RM MAKER TWIN XL TERRA COTTA,RM MAKER TWIN XL TERRA COTTA,1,1208.133,EA,WB,0,0,0,SICO,4192.RNNC.TCTC
WB-0000048,RM MAKER TWIN XL WHITE ,RM MAKER TWIN XL WHITE ,RM MAKER TWIN XL WHITE ,1,1208.133,EA,WB,0,0,0,SICO,4192.RNNC.WHWH
WB-0000049,RM MAKER DBL ALMOND,RM MAKER DBL ALMOND,RM MAKER DBL ALMOND,1,1215.5,EA,WB,0,0,0,SICO,5687.RNNC.ALAL
WB-0000050,RM MAKER DBL BLACK,RM MAKER DBL BLACK,RM MAKER DBL BLACK,1,1215.5,EA,WB,0,0,0,SICO,5687.RNNC.BLBL
WB-0000051,RM MAKER DBL PUTTY,RM MAKER DBL PUTTY,RM MAKER DBL PUTTY,1,1215.5,EA,WB,0,0,0,SICO,5687.RNNC.PTPT
WB-0000052,RM MAKER DBL SAND,RM MAKER DBL SAND,RM MAKER DBL SAND,1,1215.5,EA,WB,0,0,0,SICO,5687.RNNC.SASA
WB-0000053,RM MAKER DBL TERRA COTTA,RM MAKER DBL TERRA COTTA,RM MAKER DBL TERRA COTTA,1,1215.5,EA,WB,0,0,0,SICO,5687.RNNC.TCTC
WB-0000054,RM MAKER DBL WHITE ,RM MAKER DBL WHITE ,RM MAKER DBL WHITE ,1,1215.5,EA,WB,0,0,0,SICO,5687.RNNC.WHWH
WB-0000055,RM MAKER DBL XL ALMOND,RM MAKER DBL XL ALMOND,RM MAKER DBL XL ALMOND,1,1238.733,EA,WB,0,0,0,SICO,5692.RNNC.ALAL
WB-0000056,RM MAKER DBL XL BLACK,RM MAKER DBL XL BLACK,RM MAKER DBL XL BLACK,1,1238.733,EA,WB,0,0,0,SICO,5692.RNNC.BLBL
WB-0000057,RM MAKER DBL XL PUTTY,RM MAKER DBL XL PUTTY,RM MAKER DBL XL PUTTY,1,1238.733,EA,WB,0,0,0,SICO,5692.RNNC.PTPT
WB-0000058,RM MAKER DBL XL SAND,RM MAKER DBL XL SAND,RM MAKER DBL XL SAND,1,1238.733,EA,WB,0,0,0,SICO,5692.RNNC.SASA
WB-0000059,RM MAKER DBL XL TERRA COTTA,RM MAKER DBL XL TERRA COTTA,RM MAKER DBL XL TERRA COTTA,1,1238.733,EA,WB,0,0,0,SICO,5692.RNNC.TCTC
WB-0000060,RM MAKER DBL XL WHITE ,RM MAKER DBL XL WHITE ,RM MAKER DBL XL WHITE ,1,1238.733,EA,WB,0,0,0,SICO,5692.RNNC.WHWH
WB-0000061,RM MAKER QUEEN ALMOND,RM MAKER QUEEN ALMOND,RM MAKER QUEEN ALMOND,1,1301.067,EA,WB,0,0,0,SICO,6392.RNNC.ALAL
WB-0000062,RM MAKER QUEEN BLACK,RM MAKER QUEEN BLACK,RM MAKER QUEEN BLACK,1,1301.067,EA,WB,0,0,0,SICO,6392.RNNC.BLBL
WB-0000063,RM MAKER QUEEN PUTTY,RM MAKER QUEEN PUTTY,RM MAKER QUEEN PUTTY,1,1301.067,EA,WB,0,0,0,SICO,6392.RNNC.PTPT
WB-0000064,RM  MAKER QUEEN SAND,RM  MAKER QUEEN SAND,RM  MAKER QUEEN SAND,1,1301.067,EA,WB,0,0,0,SICO,6392.RNNC.SASA
WB-0000065,RM MAKER QUEEN TERRA COTTA,RM MAKER QUEEN TERRA COTTA,RM MAKER QUEEN TERRA COTTA,1,1301.067,EA,WB,0,0,0,SICO,6392.RNNC.TCTC
WB-0000066,RM MAKER QUEEN WHITE ,RM MAKER QUEEN WHITE ,RM MAKER QUEEN WHITE ,1,1301.067,EA,WB,0,0,0,SICO,6392.RNNC.WHWH
WB-0000067,RM  MAKER KING ALMOND,RM  MAKER KING ALMOND,RM  MAKER KING ALMOND,1,2057,EA,WB,0,0,0,SICO,7992.RNNC.ALAL
WB-0000068,RM MAKER KING BLACK,RM MAKER KING BLACK,RM MAKER KING BLACK,1,2057,EA,WB,0,0,0,SICO,7992.RNNC.BLBL
WB-0000069,RM MAKER KING PUTTY,RM MAKER KING PUTTY,RM MAKER KING PUTTY,1,2057,EA,WB,0,0,0,SICO,7992.RNNC.PTPT
WB-0000070,RM MAKER KING SAND,RM MAKER KING SAND,RM MAKER KING SAND,1,2057,EA,WB,0,0,0,SICO,7992.RNNC.SASA
WB-0000071,RM MAKER KING TERRA COTTA,RM MAKER KING TERRA COTTA,RM MAKER KING TERRA COTTA,1,2057,EA,WB,0,0,0,SICO,7992.RNNC.TCTC
WB-0000072,RM MAKER KING WHITE ,RM MAKER KING WHITE ,RM MAKER KING WHITE ,1,2056.96,EA,WB,0,0,0,SICO,7992.RNNC.WHWH
WB-0000079,SIDEFOLD DBL ALMOND,SIDEFOLD DBL ALMOND,SIDEFOLD DBL ALMOND,1,1363.4,EA,WB,0,0,0,SICO,8756.RNNC.ALAL
WB-0000080,SIDEFOLD DBL BLACK,SIDEFOLD DBL BLACK,SIDEFOLD DBL BLACK,1,1363.4,EA,WB,0,0,0,SICO,8756.RNNC.BLBL
WB-0000081,SIDEFOLD DBL PUTTY,SIDEFOLD DBL PUTTY,SIDEFOLD DBL PUTTY,1,1363.4,EA,WB,0,0,0,SICO,8756.RNNC.PTPT
